,Network,Show,date,Duration,Broadcast Week,Day Of Week,Hour Of Day,brand_id,favs,rtcount,twitter_polarity,twitter_subjectivity,youtube_polarity,youtube_subjectivity
4801,AMC,Caddyshack,2018-06-30,15,26,6,11,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4802,AMC,Caddyshack,2018-06-30,15,26,6,11,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4803,AMC,My Cousin Vinny,2018-06-30,15,26,6,12,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4804,AMC,My Cousin Vinny,2018-06-30,15,26,6,13,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4805,AMC,My Cousin Vinny,2018-06-30,15,26,6,14,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4806,AMC,My Cousin Vinny,2018-06-30,15,26,6,14,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4807,AMC,Mr. & Mrs. Smith,2018-06-30,15,26,6,15,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4808,AMC,Mr. & Mrs. Smith,2018-06-30,15,26,6,16,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4809,AMC,Salt,2018-06-30,15,26,6,18,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4810,MSNBC,All In With Chris Hayes,2018-06-30,15,26,6,18,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4811,MSNBC,AM Joy,2018-06-30,15,26,6,11,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4812,MSNBC,MSNBC Live with David Gura,2018-06-30,15,26,6,15,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4813,Discovery Channel,This Is A.I.,2018-06-30,15,26,6,9,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4814,Discovery Channel,This Is A.I.,2018-06-30,15,26,6,10,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4815,HGTV,Fixer Upper,2018-06-30,15,26,6,18,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4816,HGTV,Fixer Upper,2018-06-30,15,26,6,18,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4817,HGTV,Fixer Upper: Behind the Design,2018-06-30,15,26,6,19,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4818,Paramount Network,X-Men: First Class,2018-06-30,15,26,6,9,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4819,Paramount Network,X-Men: First Class,2018-06-30,15,26,6,10,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4820,Paramount Network,X-Men: First Class,2018-06-30,15,26,6,11,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4821,Paramount Network,X-Men: First Class,2018-06-30,15,26,6,11,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4822,Paramount Network,X-Men: First Class,2018-06-30,15,26,6,19,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4823,A&E,Ozzy and Jack's World Detour,2018-06-30,15,26,6,12,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4824,A&E,Ozzy and Jack's World Detour,2018-06-30,15,26,6,12,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4825,A&E,Ozzy and Jack's World Detour,2018-06-30,15,26,6,13,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4826,A&E,Live PD,2018-06-30,15,26,6,15,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4827,A&E,Live PD,2018-06-30,15,26,6,17,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4828,A&E,Live PD,2018-06-30,15,26,6,19,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4829,CBS,PGA Tour Golf,2018-06-30,15,26,6,17,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4830,TNT,Charlie and the Chocolate Factory,2018-06-30,15,26,6,17,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4831,Bravo,Talladega Nights,2018-06-30,15,26,6,19,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4832,Bravo,Talladega Nights,2018-06-30,15,26,6,19,tripadvisor,73.33333333333333,12.666666666666666,0.45,0.7999999999999999,,
4833,Paramount Network,Two and a Half Men,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4834,Paramount Network,Two and a Half Men,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4835,NBC,Today With Kathie Lee & Hoda,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4836,ABC,America This Morning,2018-06-19,15,25,2,4,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4837,TNT,Ant-Man,2018-06-19,15,25,2,19,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4838,Bloomberg Business Television,What'd You Miss?,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4839,Bloomberg Business Television,What'd You Miss?,2018-06-19,15,25,2,16,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4840,Bloomberg Business Television,Bloomberg Markets: Americas,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4841,Bloomberg Business Television,Bloomberg Daybreak: Asia,2018-06-19,15,25,2,19,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4842,Bloomberg Business Television,Bloomberg Markets: The Open,2018-06-19,15,25,2,9,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4843,Bloomberg Business Television,Bloomberg Markets: The Open,2018-06-19,15,25,2,9,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4844,Investigation Discovery,Murder Comes to Town,2018-06-19,15,25,2,18,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4845,Investigation Discovery,Murder Comes to Town,2018-06-19,15,25,2,18,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4846,Investigation Discovery,Dead North,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4847,Investigation Discovery,Dead North,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4848,Bravo,Below Deck Mediterranean,2018-06-19,15,25,2,12,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4849,Bravo,Below Deck Mediterranean,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4850,BBC America,Star Trek: Voyager,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4851,BBC America,Star Trek: Voyager,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4852,Discovery Channel,Expedition Unknown,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4853,Discovery Channel,Expedition Unknown,2018-06-19,15,25,2,16,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4854,Discovery Channel,Devil's Canyon,2018-06-19,15,25,2,3,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4855,Discovery Channel,Devil's Canyon,2018-06-19,15,25,2,5,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4856,AMC,The Shawshank Redemption,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4857,AMC,Battle: Los Angeles,2018-06-19,15,25,2,18,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4858,Bravo,Million Dollar Listing New York,2018-06-19,15,25,2,22,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4859,MSNBC,The Rachel Maddow Show,2018-06-19,15,25,2,21,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4860,MSNBC,All In With Chris Hayes,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4861,MSNBC,The 11th Hour With Brian Williams,2018-06-19,15,25,2,23,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4862,FYI,Billy the Exterminator,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4863,FYI,Billy the Exterminator,2018-06-19,15,25,2,21,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4864,Discovery Channel,Deadliest Catch: On Deck,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4865,AMC,Hancock,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4866,AMC,Hancock,2018-06-19,15,25,2,21,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4867,Bloomberg Business Television,Bloomberg Technology,2018-06-19,15,25,2,23,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4868,Bloomberg Business Television,Bloomberg Technology,2018-06-19,15,25,2,23,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4869,Bloomberg Business Television,Bloomberg Markets: Asia,2018-06-19,15,25,2,21,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4870,Bloomberg Business Television,Bloomberg Markets: Asia,2018-06-19,15,25,2,22,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4871,Bloomberg Business Television,Bloomberg Daybreak: Asia,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4872,TNT,Ant-Man,2018-06-19,15,25,2,20,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4873,TBS,Seinfeld,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4874,TBS,Friends,2018-06-19,15,25,2,11,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4875,TBS,Friends,2018-06-19,15,25,2,13,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4876,TBS,Friends,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4877,TBS,American Dad,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4878,TBS,American Dad,2018-06-19,15,25,2,16,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4879,TBS,American Dad,2018-06-19,15,25,2,16,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4880,HGTV,Fixer Upper,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4881,HGTV,Fixer Upper,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4882,HGTV,Fixer Upper,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4883,HGTV,Fixer Upper,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4884,HGTV,Fixer Upper,2018-06-19,15,25,2,19,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4885,History Channel,American Restoration,2018-06-19,15,25,2,8,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4886,History Channel,American Restoration,2018-06-19,15,25,2,8,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4887,History Channel,Counting Cars,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4888,History Channel,Forged in Fire,2018-06-19,15,25,2,18,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4889,History Channel,Forged in Fire,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4890,MSNBC,Morning Joe,2018-06-19,15,25,2,6,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4891,MSNBC,The Rachel Maddow Show,2018-06-19,15,25,2,0,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4892,TV Land,The Andy Griffith Show,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4893,TV Land,The Andy Griffith Show,2018-06-19,15,25,2,9,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4894,TV Land,Gunsmoke,2018-06-19,15,25,2,13,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4895,TV Land,Gunsmoke,2018-06-19,15,25,2,14,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4896,TV Land,Gunsmoke,2018-06-19,15,25,2,14,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4897,TV Land,Gunsmoke,2018-06-19,15,25,2,15,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4898,A&E,The First 48,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4899,A&E,The First 48,2018-06-19,15,25,2,17,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4900,USA Network,Chrisley Knows Best,2018-06-19,15,25,2,9,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4901,USA Network,Chrisley Knows Best,2018-06-19,15,25,2,10,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4902,USA Network,Chrisley Knows Best,2018-06-19,15,25,2,16,tripadvisor,61.25,19.875,0.022916666666666665,0.17083333333333334,,
4903,USA Network,Law & Order: Special Victims Unit,2018-06-21,15,25,4,23,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4904,USA Network,Law & Order: Special Victims Unit,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4905,USA Network,Law & Order: Special Victims Unit,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4906,A&E,Live PD: Police Patrol,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4907,A&E,Live PD: Police Patrol,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4908,A&E,Live PD: Police Patrol,2018-06-21,15,25,4,22,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4909,History Channel,Swamp Mysteries With Troy Landry,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4910,AMC,Dirty Dancing,2018-06-21,15,25,4,23,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4911,Bravo,Southern Charm,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4912,Bravo,Southern Charm,2018-06-21,15,25,4,23,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4913,MSNBC,The Rachel Maddow Show,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4914,MSNBC,The Rachel Maddow Show,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4915,MSNBC,All In With Chris Hayes,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4916,MSNBC,All In With Chris Hayes,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4917,TNT,Ocean's Eleven,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4918,FYI,Storage Wars,2018-06-21,15,25,4,22,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4919,FYI,Storage Wars,2018-06-21,15,25,4,23,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4920,HLN,Forensic Files,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4921,HLN,Forensic Files,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4922,HLN,Forensic Files,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4923,HLN,Forensic Files,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4924,HLN,Forensic Files,2018-06-21,15,25,4,22,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4925,Bloomberg Business Television,Bloomberg Markets: Asia,2018-06-21,15,25,4,21,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4926,Bloomberg Business Television,Bloomberg Markets: Asia,2018-06-21,15,25,4,22,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4927,Bloomberg Business Television,Bloomberg Markets: Asia,2018-06-21,15,25,4,22,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4928,Bloomberg Business Television,Bloomberg Daybreak: Asia,2018-06-21,15,25,4,20,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4929,A&E,The First 48,2018-06-21,15,25,4,17,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4930,A&E,The First 48,2018-06-21,15,25,4,18,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4931,A&E,Live PD: Police Patrol,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4932,A&E,Live PD: Police Patrol,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4933,AMC,The Great Outdoors,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4934,AMC,Anger Management,2018-06-21,15,25,4,16,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4935,AMC,Anger Management,2018-06-21,15,25,4,17,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4936,Bravo,Shahs of Sunset,2018-06-21,15,25,4,9,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4937,Bravo,Shahs of Sunset,2018-06-21,15,25,4,10,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4938,Bravo,Shahs of Sunset,2018-06-21,15,25,4,11,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4939,Bravo,Southern Charm,2018-06-21,15,25,4,15,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4940,Bravo,Southern Charm,2018-06-21,15,25,4,15,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4941,Bravo,Southern Charm,2018-06-21,15,25,4,17,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4942,Bravo,Southern Charm,2018-06-21,15,25,4,18,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4943,Bravo,Southern Charm,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4944,Bravo,Southern Charm,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4945,Bravo,Southern Charm,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4946,Bravo,Southern Charm,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4947,HLN,Crime & Justice With Ashleigh Banfield,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4948,HLN,Crime & Justice With Ashleigh Banfield,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4949,TV Land,The Andy Griffith Show,2018-06-21,15,25,4,9,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4950,TV Land,The Andy Griffith Show,2018-06-21,15,25,4,10,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4951,TV Land,Gunsmoke,2018-06-21,15,25,4,12,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4952,TV Land,Gunsmoke,2018-06-21,15,25,4,13,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4953,FYI,Parking Wars,2018-06-21,15,25,4,1,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4954,FYI,Parking Wars,2018-06-21,15,25,4,0,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4955,Investigation Discovery,Murder in the Heartland,2018-06-21,15,25,4,15,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4956,Investigation Discovery,Murder in the Heartland,2018-06-21,15,25,4,15,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4957,Investigation Discovery,Extreme Measures,2018-06-21,15,25,4,18,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4958,Investigation Discovery,Extreme Measures,2018-06-21,15,25,4,18,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4959,BBC America,Star Trek: The Next Generation,2018-06-21,15,25,4,14,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4960,BBC America,Star Trek: The Next Generation,2018-06-21,15,25,4,16,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4961,Discovery Channel,I (Almost) Got Away With It,2018-06-21,15,25,4,10,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4962,Discovery Channel,I (Almost) Got Away With It,2018-06-21,15,25,4,10,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4963,Discovery Channel,Weed Country,2018-06-21,15,25,4,3,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4964,Discovery Channel,Misfit Garage,2018-06-21,15,25,4,0,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4965,Discovery Channel,Gang Wars: Oakland I,2018-06-21,15,25,4,16,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4966,History Channel,American Pickers,2018-06-21,15,25,4,14,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4967,History Channel,American Pickers,2018-06-21,15,25,4,15,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4968,History Channel,American Pickers,2018-06-21,15,25,4,17,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4969,History Channel,American Pickers,2018-06-21,15,25,4,17,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4970,History Channel,American Pickers,2018-06-21,15,25,4,18,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
4971,History Channel,American Pickers,2018-06-21,15,25,4,19,tripadvisor,43.75,13.25,0.4375,0.48333333333333334,,
